Iteration,Z1,Z2,Z3,Reward
0,0.896099439358971,2.133695601038114,0.7911681300114315,0.12539240549849032
1,1.3950535529567207,2.2274002873405614,0.6565275667668257,0.11304232952610709
2,0.8755899557943534,1.7492040859096518,1.073783209700941,0.15833107550741152
3,0.8492318178628052,1.7188136336869166,0.5973609350592505,0.12616357831616057
4,0.908623455281985,1.793687879982579,0.8300820518826777,0.14661029023157235
5,0.8681491919716258,2.1326170155033566,0.7959080296421517,0.12556722344891397
6,1.3699341549685649,2.130158191285268,0.6581662955923709,0.11615710515447895
7,0.8413871827800957,2.1331404865484185,0.7733599108185606,0.12395601488128631
8,0.9765875545803664,1.9230075946296252,0.6539512685838509,0.12287269916432952
9,1.522450284679929,2.0980638963841987,0.9132420551211717,0.13930112134974562
10,1.5645771707652465,2.0528624008085186,0.6530463447716612,0.11946336628141695
11,1.0309928908336472,2.0207315380126833,0.660023511725975,0.11922886580862867
12,0.8385267221182835,1.7011667733977804,0.6521123959532685,0.13278449217197436
13,0.8223852843468501,1.6717117795359844,0.6533275727635988,0.1337562821139864
14,0.8062535229118009,1.9905673482866748,0.6686466733991516,0.1208297340637088
15,1.3518819875020875,1.9715037102173851,0.5920632768464603,0.11664934709610088
16,1.5886418579117163,2.4085041837419006,0.7272134769158073,0.11319164603966643
17,0.8016840624355347,1.6501519131995954,0.8881174471040881,0.15547376546516503
18,0.7370328542156267,1.6026970726828174,0.8403124741254984,0.1506221055210189
19,0.6748198327562226,1.5500020007537523,0.7928717835544533,0.14721437003386564
20,0.615626878209801,1.492861264601863,0.7462683275533041,0.1438629805753527
21,0.5708108933773428,1.432216406195056,0.6899148903184361,0.14122121651250077
22,0.528530269705704,1.3691293336913404,0.6469277515043688,0.13969545116478796
23,0.4890235269458669,1.304752719298581,0.5965706006793817,0.13820719548724353
24,0.46134683925074843,1.2402985110156999,0.550771937196862,0.13855122206810136
25,0.42721175985839305,1.1770056464618084,0.5103397909203922,0.13678618347197422
26,1.3123323211971025,1.1161079930354494,0.4760023775874404,0.13307259552457987
27,1.261157095926032,1.0588034390859218,0.44838610756881164,0.13282259390181014
28,1.2157678323755223,1.0062249361364923,0.4248168475581684,0.13174447057847344
29,1.1847087421562852,0.9594141534229188,0.4122352651900955,0.13108121509858275
30,1.177484950640689,0.9192982635695713,0.4117567304413791,0.13152028226317
