Iteration,Z1,Z2,Z3,Reward
0,1.0224822799915598,1.626483628342866,0.8650860504837893,0.16346466102143525
1,0.99134048574179,1.544188267458196,0.8901964449151949,0.17491608091210734
2,0.9525428325094131,1.4595282717967282,0.9116157463392923,0.18752260574568605
3,0.8993372442357379,1.338105434458638,0.8258254203342705,0.18528691207728934
4,0.917511553249045,1.1977002589189383,0.7962675639195317,0.19801209355804855
5,1.2188292169478625,1.0595619894119594,0.7427160033341123,0.1815889015778855
6,1.1329801664882635,0.9604845284018579,0.684308832333584,0.17946498139265563
7,1.0318185233338393,0.8679285381049195,0.6248769061302799,0.17974214805005334
8,0.9434317420153446,0.7843804405324112,0.5753275478528349,0.18158829459238351
9,0.8648616410165395,0.7123132155151385,0.5310403777245815,0.18311590046526977
10,0.7868680068069951,0.645873452493737,0.4946805548892163,0.1884610510207818
11,0.7003434537219009,0.5934222869893186,0.4657866941094864,0.19923445257065955
12,0.6120324960695184,0.5869684409271929,0.45240522880633743,0.21587389440308374
13,0.5094049000843055,0.6884735602356014,0.4803240671809029,0.21010718380054158
14,0.4451861007624346,0.9112312570069097,0.5750028001484925,0.16492569178348912
15,0.4302934864627764,1.1135907782804497,0.6786818767598621,0.1432901008450593
16,1.1158882536935972,1.29577505919964,0.829677205826052,0.19267408836900285
17,1.258088380538349,2.2080855916881514,0.7891328648991982,0.12300789900730487
18,1.487612172316008,2.231254350214222,0.7757355564840188,0.12183969308696568
19,1.0001169693217027,1.768450583972993,0.9576707687383869,0.16391136086917704
20,1.0094453483749444,2.2226411575314993,1.0196078484398303,0.14120640093406195
21,1.0174330048583031,2.2103766640315152,0.799097765594852,0.12307685758161023
22,0.9818624849037875,2.212244018405686,0.6423400344150694,0.1109856400832164
23,1.0275945524008003,2.325685505042717,0.9950951082523144,0.1350118046139424
24,1.03501345269079,2.0918149049110766,0.7931587600810971,0.12744577492660802
25,0.42700832414259754,1.8909895027273091,0.7841870602932645,0.10514735140865282
26,1.1181099433170443,2.2028232695935017,1.0141317682077202,0.1427803975257283
27,1.115049503725232,2.1909364280994947,1.0021534146817257,0.14227676058404834
28,1.1148499994229948,2.179407810055991,0.7660133451699779,0.12194234372106112
29,1.1320516317748393,2.173242340504458,0.7558382054549471,0.12147314074968961
30,1.116914214726051,2.040234671026479,0.6322559347958094,0.11664513786284088
