Iteration,Z1,Z2,Z3,Reward
0,1.10753218005353,2.3073081447770662,0.8765011156244084,0.12615198956180315
1,1.0153096471475183,1.9781600144173417,0.8329685879546185,0.1360908075732068
2,1.4837598529423537,1.9054425383690516,0.8216681790943429,0.1400218087322666
3,1.4750955506635928,1.8954395178584762,0.8250282751279033,0.14109940919201466
4,1.464382962310187,2.419326155138658,0.8888298817808157,0.12366699444617366
5,1.4926406760030204,2.0375833158384897,1.0050955001417932,0.15189839560234367
6,1.4958422957759285,2.4912521832380716,1.0227591204527202,0.13148516925360934
7,1.4969660932665607,1.8236555877188372,1.0306725528390202,0.17101934061888402
8,1.493029109719812,2.482601983863494,1.0448720749681453,0.1339548964957651
9,1.2504236444890577,2.310436354144506,0.9848974256669745,0.13549664290302119
10,1.2361154428310126,2.2144877624678387,0.8289031929713461,0.12640583356526622
11,1.1008657706200866,1.9077553014197273,1.0512337245580192,0.1659174852126364
12,1.2531640212933868,1.9035371949165882,1.0626495889852647,0.16870148712182195
13,1.2639493369315025,2.29865076491826,1.0725172999300485,0.14445419029883375
14,1.3702805412485546,2.293150785883054,1.081036577470795,0.14598611217986204
15,1.159412278154272,1.9799609782173881,1.0883693358126323,0.16548439846950452
16,1.182734096183779,2.4169990853003043,1.0974085101774633,0.14029490357903962
17,1.144003760086154,1.981079652327195,1.1113381655818533,0.1678824826236709
18,1.128927700591165,1.9815753744364422,1.1102319877509357,0.16771964656126676
19,1.114383243979725,1.9802155116485234,1.1061839999288599,0.16710136966070924
20,1.100548514483816,1.9775046630823019,0.8246398660601287,0.1364285152189061
21,1.093947722388164,1.9680066335267696,0.8202092089491676,0.1363808507301294
22,1.247401658778442,1.975784093541923,0.8156402284472927,0.13609577010579005
23,1.2411587707516192,2.286964229422347,0.8109604126137486,0.12228697335405103
24,1.0941532760575152,2.0266614843389665,0.8061958034753428,0.13208036111663765
25,1.1270439906876024,2.0151396994190445,0.8013710664260872,0.13209153016607694
26,1.0875826670794886,2.0030929425261568,0.7965095564385901,0.13199451530994608
27,1.2704172400631313,1.990592018503456,0.7916333812107708,0.13297790511109775
28,1.2767339290350976,1.8404548407237213,0.7867634613659921,0.1397366943034447
29,1.081470582762674,1.8564125124060775,0.7819195878194319,0.1379107993240718
30,1.0756277393356806,1.871606559184497,0.7771204764184032,0.13651766389776784
