Iteration,Z1,Z2,Z3,Reward
0,1.6581673317104024,2.0647093106832797,0.9790934439240248,0.1480766572220163
1,1.6055814933055221,2.1186007883881866,1.0774410426466738,0.15517429589796725
2,1.5247930393350728,2.343557994551336,0.8361169276343546,0.12259511163624981
3,1.3221071212701914,1.685059638701736,0.9475398835978727,0.1711281033611314
4,1.3711690224382826,1.9377368353971627,0.9406876468083816,0.15135533965926973
5,1.0480495257738436,1.6076233891648544,0.929986619675008,0.1743348279683675
6,1.119275056939145,1.6655536038703485,0.7708964698304671,0.14869018211327115
7,1.7956607778317728,1.939583646938988,1.1978531786289581,0.1839144053289164
8,1.8539958108678345,1.9882889413591973,1.30031729235826,0.19474207706627622
9,1.6756343779426788,2.144155857105014,0.9971578631209539,0.1457095930692988
10,1.6283086665184032,2.113513572031184,0.9697365148893535,0.14446431671123486
11,1.5926061183595437,2.0601142714594185,0.9427265610776875,0.14446490363851414
12,1.1298883290141626,2.041382402470236,0.8214660465285094,0.1321690518550359
13,1.4258987186395635,2.2496583813605344,0.9262158058979663,0.13298536506168757
14,1.4685617951445396,2.1076286622315914,1.159592894947001,0.165015115234965
15,1.341842057090506,2.0552296618383186,1.1702372347448813,0.17003431689528534
16,1.0585628864790386,1.8675660341387175,1.0819931963072627,0.1714190051314568
17,0.7750789092143578,1.5868535792824616,0.898428235877944,0.15603385988403812
18,0.6843925194247671,1.472778890391954,0.8258247362133289,0.15369870203297814
19,0.5985133129797542,1.3512460494551484,0.7524085829625069,0.15036569645189926
20,0.5081111184650808,1.2066158307108277,0.6713530008811142,0.14803437872529138
21,0.4184059949851319,1.0423561006908328,0.5887089153412085,0.14431251619734864
22,0.343275550855512,0.8838867694040191,0.5198486859667599,0.13720841882473686
23,0.2958189235501357,0.7697656987578521,0.47821672662879655,0.1303338347176566
24,0.2631670969950641,0.6813574741564054,0.45183412155398306,0.12485453359698336
25,1.0815115294084259,2.039055521103944,0.8611710524752636,0.13572126624997755
26,1.0303052652396807,2.028942167574526,0.8989414999331399,0.13962649419969933
27,0.9564399058814409,2.0008378093252386,0.9457240636533729,0.14558556975602896
28,0.8532738369264943,1.9311631047335616,0.993596494247865,0.14199430528693924
29,0.761637409298774,1.8267384007056489,1.0120149311579973,0.13853798201175438
30,0.6950257618170989,1.705196628122735,1.0001967231177926,0.13869946934211397
