Iteration,Z1,Z2,Z3,Reward
0,1.1063403813988957,1.8626003411134984,0.8545135189264127,0.14468213766695998
1,1.111420805112329,1.8080567370713914,0.8291420495117604,0.14584769436671619
2,1.1038075321778384,1.9162001889145706,0.88053748185228,0.14438864306014437
3,1.129336858797508,1.7006788829598702,0.7815013098744862,0.14677283668754093
4,1.175797159214134,1.5610713332263593,0.7204900209843574,0.14953025935955203
5,1.2806921003436258,1.453239106636193,0.6563528463012666,0.14946422916810606
6,1.1072030984917534,2.0280313298259,0.9396126372450421,0.14455498411179252
7,1.124983455063982,2.1286813256325336,1.0014972114611713,0.145286491743017
8,1.1632887941548684,2.2065712917796243,1.062011222837549,0.14729520971500817
9,1.2291145161411432,2.2394643530355904,1.1050607671322388,0.15030539523443273
10,1.4541346201925354,2.016855851300168,0.7819029803346342,0.13137682717464258
11,1.3820965938622432,2.132342277733876,0.7853913873731116,0.12614113517398554
12,0.9549661131496288,1.7091382069254721,1.132768591349661,0.1726255982634002
13,0.9472328467250903,1.6334326394035155,1.128850777140739,0.1778663600609048
14,0.9244085654319136,1.4869656639239823,1.1205600761116865,0.19107193322157767
15,0.8580573372056731,1.248271362600712,1.1074299572231052,0.21055876796564044
16,0.7657847580181184,1.0681042132604206,1.1024271574060835,0.21026607913582857
17,0.6590114382304654,0.9633615677978329,1.1094632026045481,0.18586013119565822
18,0.5707892467866964,0.9393351264652854,1.1246635938292848,0.1647039020738343
19,0.5071732616669801,0.9586147353141055,1.141501672451397,0.15287188170551202
20,0.45173600577257006,1.0084923158286743,1.1613922960715803,0.14233262413518327
21,0.40744030557724775,1.0848252507873335,1.1826334993080168,0.1330485866900353
22,1.4652663134024444,2.456518734695493,0.3436142200208348,0.08733233104211384
23,1.7357588920449636,2.105200951052162,0.23158838938821086,0.08548223268503796
24,0.37662637250670883,1.1820671700757366,1.2031646100366906,0.12741089437423586
25,0.36091970695565917,1.293595783248149,1.2206770265239055,0.1203299043303239
26,1.3377907142332857,2.211407260238567,1.0931079367668317,0.15117037235573436
27,0.9641032272079211,1.9136740708097926,1.1409319161763563,0.15711859033809025
28,0.9599941242037463,2.088952497686895,1.143481670934741,0.14528795962937963
29,1.3031980280732838,2.249749653065262,0.7931693103150537,0.12262883509079343
30,0.9428030201542797,2.2972588021627183,1.1375652114903378,0.13355852945881838
