Iteration,Z1,Z2,Z3,Reward
0,1.2169515751015696,2.22165314075001,1.0964214650129849,0.15062183871036894
1,1.1105257675663016,2.1344534735328153,0.9597902952904052,0.14140310056174932
2,1.2852232814414286,2.047415015741314,1.0565790492357447,0.15616157960012883
3,1.4161608877987495,1.9491633189427353,1.2444427447690476,0.19006883151625387
4,1.5793999005942434,1.7742691907801842,1.0136917261867062,0.17257266475538496
5,1.2728049147064278,1.6107588168457265,0.8848082746593519,0.16839859851494018
6,1.5573072209850127,1.469041370265357,0.6295108650371385,0.13740262511167772
7,1.3491726186420394,2.540217792709544,1.3069806452613435,0.1546496521943637
8,1.2197038857565834,2.416413286584529,0.7319779521215839,0.11165022559005508
9,1.0242175387327654,1.3992992500199286,1.2103493284244247,0.2237061968119546
10,1.4632465246242496,1.2016336992363008,1.2309875143444056,0.23954737943919233
11,1.483612960822968,0.9026337314448132,1.110586213060195,0.17891927714292344
12,1.5957848551889886,0.808545347740589,1.1777709641806189,0.1546666648246421
13,1.6286311609772426,0.7876521183699393,1.0251913672787418,0.15022109166213451
14,1.5466104549368545,0.806368480036079,0.7502858569862042,0.14774393661083327
15,1.510427233700972,2.3183341600214478,0.45199148144850954,0.0971436249505452
16,1.1594275067211257,1.8081535692631026,1.1837835422784768,0.1908772775383728
17,1.6105420025328894,1.6951035117065136,1.0542727429294183,0.185221246465485
18,0.9399780162624006,1.6346143986363444,0.8561607993364757,0.16028267448251654
19,1.435050680843389,1.5884545515446569,0.7410678353836281,0.15030849116737205
20,1.7280853882177527,1.5559717093958716,0.7100894428391755,0.13712998032449444
21,1.0411548535134068,1.5286825449641324,0.6943443462161878,0.147690883293917
22,1.66375883750888,1.5076561781122306,0.6888594935167662,0.13755313476601025
23,1.3906831747999464,1.4938508269628097,0.710701244698871,0.1533351218422808
24,1.353035780622221,1.4884147910280132,1.1099788202493692,0.22406273385754674
25,1.270818266705977,1.6059225107052186,0.6354536014495117,0.13662356307211163
26,1.2259165667438356,1.7139113790991758,0.5767600547876248,0.12411244024774336
27,1.1905421101893816,1.8299763999557883,0.5212852505673686,0.11427047923906113
28,1.1661659597675766,0.8715522173253377,0.5335744513701014,0.14854547455658793
29,1.1155964068050428,2.5737780855388523,0.4764378809213409,0.09289795151031478
30,1.102595412883632,1.9781333918833064,0.7056129801890456,0.12509684000419052
31,1.0761933066597515,2.2055153557153986,0.4796791909796367,0.10055879188676577
32,1.5027634074781508,2.1578856291770534,0.9434833422307098,0.13917659012507005
33,1.479191084763079,2.134734574929135,0.927877734872177,0.13863933432950581
34,1.455079055944938,2.101248820083518,0.9198913867570201,0.1393433431736155
35,1.4308618347429944,2.0491492616416247,0.9169013714490221,0.1416442327509916
36,1.3914571275132652,1.975180471248445,0.9215795566657315,0.14648392860397286
37,1.3482093287437205,1.9114803541124392,0.9429408621597372,0.15268190412826702
38,1.3026660698378139,1.9042918237121627,1.0014641692069126,0.1598965338708731
39,1.2739962958208824,2.0066071813411557,1.1043086302382015,0.16482327876975478
40,1.2906349379658746,2.2014075748389574,1.2086608842512045,0.16422258953749536
41,1.3712744993065145,2.174084365178737,1.2471671973737581,0.17056823184900302
42,1.552689221131423,2.5986098360274568,1.2819382568099504,0.15062661824433596
43,1.552689221131423,2.61756915622384,1.3120323652657808,0.15250356401127452
44,1.807001989077725,2.596087880366801,1.3437588188384963,0.1569599187379487
45,1.577521204739314,2.328312144231727,1.370509235557421,0.17621824123117627
46,1.1574950272359121,1.7767310362582933,1.3781158982398896,0.19885188354514274
47,1.5251456129257541,1.7880080549258452,1.3781158982398896,0.23638658440430899
48,1.428296602782908,1.8405296010913776,0.45967822011027887,0.11097808248291885
49,1.4629505409258254,1.854764315091891,0.4298944666678295,0.10788576362283196
50,1.6791217456491772,2.596087880366801,0.7458553654889429,0.110271873907491
