Iteration,Z1,Z2,Z3,Reward
0,1.223834950195104,2.1983161903583026,1.1097110942410722,0.15390586175725418
1,1.2208476028580972,2.1440841662310572,1.042371033334629,0.14985332967356704
2,1.2263080184868773,2.0623648638303287,0.9858981619730081,0.1483064834526927
3,1.2488510937101702,1.9484690794044852,0.9279444567447281,0.1491341208294254
4,1.3163238826348382,1.9592185857788562,0.8692697692781058,0.1425862120441027
5,1.2569029647833423,1.9751057187494745,0.8106145494732154,0.13534774998583615
6,1.2235652762202942,1.943125798681662,1.0722758961250896,0.16657876013903997
7,1.18310759909997,1.9579394519890585,1.1680462133220835,0.1778938806550658
8,1.116682507075343,2.043078007830172,0.7674379235318125,0.12785000418490589
9,1.0889773333233668,1.4158863112770286,0.7811251114724624,0.17142898236096207
10,1.0307860782609395,1.4412646770763247,0.863276915520536,0.18228881530124347
11,0.951686519514771,1.4783597966086683,0.6723375853818029,0.14933013149359806
12,0.9042813545858919,1.5089136121030102,0.6493759896682809,0.14347273586276466
13,1.3596662699415245,1.3479321464689211,0.6328978900157485,0.1505002019756407
14,1.3451452031587523,1.3040065341117457,0.6115308722023461,0.1486981863493301
15,1.3380431608264542,1.5510540600013132,0.585741970895398,0.13494429226956864
16,1.3138097610552142,1.2568252334729457,0.5651042773309292,0.14491704428315433
17,1.248581705435243,1.2068645130439333,0.8126513746922299,0.19136408182147863
18,1.1530852989876756,1.1145065175039908,0.7825447000277502,0.19784867279895144
19,0.9822699724470196,0.9782779145065662,0.922284357061558,0.26794014848799197
20,0.752730400533798,0.7295132813991732,0.7945580407774049,0.2713705172983152
21,1.3361553485272086,0.6372277477796483,0.71295470769943,0.15145118325114676
22,1.3402240081711523,0.6312170268225493,0.5426834356585766,0.13669149589005908
23,1.3528631963062772,1.567609175229983,0.7670648827929883,0.15611539397771734
24,1.387128013074387,1.6704340523823986,0.7101316018048751,0.14192957009913273
25,1.4361938044276559,1.6085332665032652,0.6550772847143241,0.13968376737417992
26,1.485958223784179,1.5574459614382419,0.6024939907754856,0.13638071758261366
27,1.5077701185206092,1.5094882834488346,0.5650054481517399,0.1336207635881695
28,1.5026824586782488,1.4658818320672997,0.5269830338128427,0.1302583114911072
29,1.4996397891451343,1.4277609569371343,0.5294208319210659,0.1301977565406958
30,1.4478788377017657,1.3871094545093086,0.7340306221367444,0.1596856695624134
