Iteration,Z1,Z2,Z3,Reward
0,0.9638432594655718,1.8168183760965066,1.0121735369494052,0.16522946598939153
1,0.9567281158840761,1.6909780961484797,0.9790815909228302,0.17347558755977882
2,0.9549355881302731,1.5433152124126122,0.941985133545527,0.18356814768822663
3,1.008023719100206,1.3696451672130014,0.9694646065497372,0.2131513635273212
4,1.2187826962756694,1.1903195123173662,1.1020282293223653,0.27065148269136585
5,0.9958626516714074,1.0862363558652373,0.9924602707825564,0.2762019864280851
6,1.129407834188881,1.2941363030013755,0.7980807257063031,0.18698382104655492
7,1.482059352369227,1.969263849987157,0.7095522973841535,0.1265404501607619
8,1.4486521697734862,2.0297619000091616,0.7591143421328468,0.12863800531391917
9,1.4018980433606143,2.0961172717865466,0.9412516697430395,0.1421651856013301
10,1.3409242462812745,2.189256303381916,1.0204888803507088,0.13640588708277254
11,1.2784569308841063,1.8086111755787186,1.0035414257334507,0.2436936881008395
12,1.0183390535088528,1.5545249520156645,0.9658116809135531,0.18544881803073068
13,0.8716334561177356,1.3769932955912465,1.011229194382913,0.19435657630929656
14,1.023907562360813,1.1987813882513179,1.1084013308830065,0.2647334619148197
15,1.0329731614973847,0.900463590934959,1.1672824650592697,0.2294984370488392
16,1.0154916551438884,0.7094554046907923,1.0371468671139543,0.20499143126371477
17,1.0099220006083958,0.5912776401511312,0.809206574010071,0.180833993031657
18,1.0074786610675877,0.5159445326255699,0.7592513073307307,0.16523023377217907
19,0.7909999370897494,0.4615464425422169,0.9447403957524209,0.1650985308570634
20,0.7879936659565221,0.41260565660887594,0.904399889290744,0.15916096636342875
21,0.793070778809138,0.36930252684229903,0.8577566232990782,0.3098036003500981
22,0.9999189831732855,0.23494347377978153,0.5944770357663839,0.10264649979352793
23,0.9999189831732855,0.23607601821974514,0.6050093403447718,0.10357497488412214
24,1.1960346404329305,2.569015262162787,0.9551787290681405,0.14935127440431095
25,1.4528628450459558,1.7819036039612222,1.120912145318222,0.1889560934958354
26,1.3997511837443144,2.7665163510725814,1.0495807009339189,0.23127629570779124
27,1.2055870808121802,2.8360999943230407,0.7330372524368793,0.10268761207229646
28,1.4139424006039407,2.5092642765782367,1.1198646523255231,0.13921746795306464
29,1.3859847029856813,1.7857339452689251,1.1172446096509652,0.18750015057533675
30,1.2191022615441367,1.6869015968750756,1.1104415192087898,0.19668940637670856
