Iteration,Z1,Z2,Z3,Reward
0,1.122151447437824,1.9153835660854945,1.0491333606074045,0.1653198061927084
1,1.071709082087112,1.853334940713959,0.9413164560529822,0.15658808646655561
2,1.0227594462290581,1.7966362716672286,0.8475877058481405,0.1483687817041107
3,0.9775817241452875,1.7560440245825544,1.1189394457942814,0.17082057942209383
4,0.911013026255085,1.696978775450395,1.0086202710666197,0.16715268524169458
5,0.8646299255706117,1.6503143810565901,0.7539931740734576,0.14684173567383382
6,1.2672202446964638,1.6306257866934348,0.8895058275193414,0.16745461732757602
7,1.2432583878220838,1.6248646894914984,0.7585878930696228,0.15023095798062694
8,1.2193084199319217,1.6439246234790776,1.313964179227909,0.22825777420947616
9,1.1391142190311963,1.7443000357565104,0.7579245469464447,0.14195635559818146
10,1.1076015649591515,2.1025269749851794,0.6986279503182629,0.11965181194246516
11,1.035371100748463,2.010451739623575,1.4915498170049912,0.16096580877902725
12,1.01668426455182,1.9622427068055206,1.4843021162216323,0.16103888078634776
13,1.0033568546658675,1.9206282989849925,1.4413603342125398,0.16283515305922988
14,1.0031656971887883,1.8915490308213314,1.2792569901289843,0.16455567183640307
15,1.0490843736100062,1.876380932426101,0.8472746335126854,0.14374463635047058
16,1.1779993404132503,2.39589471947612,0.842647138399128,0.12074853651953012
17,1.1281123487516436,1.5324608248549474,0.8383649343270158,0.1679920671581886
18,1.4476663611605969,1.5779099511859906,0.8220481648688561,0.1619554226150622
19,1.4639791757392786,1.62244719377885,0.792420436982996,0.15478800202613036
20,1.4793810145655342,1.6801223250624004,0.7601439819224894,0.1473313840167971
21,1.4945099316053005,1.7489213148672411,0.7299793576879136,0.13922657610047268
22,1.5078271260369125,1.4238482245691861,0.6965137178320052,0.14913969352103834
23,1.5201107383769115,1.3608798980905321,0.6603107730534378,0.14366034299494504
24,1.5208802102929435,1.297852864195567,0.6317168067086584,0.1395922504776374
25,1.361252855079427,1.825629355251789,0.6021684427230689,0.12279326686177565
26,1.3328903669922798,1.2508587085772735,0.5820642748866738,0.14565538688283974
27,1.3025824095833352,1.1890193685285129,0.5412152263937854,0.14181290333870777
28,1.2594912274921668,2.0452170266478515,0.5102994709754677,0.10719551854615389
29,1.2366239230614167,1.1435825096111298,0.4896849497953257,0.14024045686600062
30,1.0918993772913117,1.0847658425770736,0.4589193026011481,0.1464334317641549
