Iteration,Z1,Z2,Z3,Reward
0,0.9531082440620953,1.5051459484412462,0.6652073650500436,0.14699718298111192
1,1.1155067380065375,1.5092208171345483,0.939633322656281,0.1879754069150479
2,1.0996469961354747,1.512096586454947,0.958891763284545,0.1903647000438577
3,1.091349463847324,1.5146402539453325,0.9814251697282882,0.19408513442203013
4,1.0742014417161805,1.511774164044181,0.6590399042444578,0.14532865131411382
5,1.1303934254582833,1.509363634824348,0.6525817278868828,0.14478223169225293
6,0.9450191060822615,2.051517060727774,0.6458614858229694,0.11671493207806133
7,1.5212841583938215,1.4930618557978121,0.681848972396293,0.1464807139316363
8,1.065420847013203,1.485110819036427,0.6964252889743674,0.15156585786385754
9,1.1375593538620623,1.5063499309423385,0.9016443083832715,0.18083399303165704
10,1.1515103902704522,1.476010245217226,0.8694662471477663,0.17888782212328516
11,1.1651629299677533,1.4547112738610186,0.8537664367027682,0.17798953278044938
12,1.1787424300902962,1.4298209565993512,0.8385303123205755,0.1777858210768902
13,1.1924466702906833,1.401927070541794,0.8166805509308314,0.1772153638518702
14,1.206447341609968,1.3715553875005937,0.7961684089955903,0.17695066826308717
15,1.2208913814090654,1.339175379307126,0.7770818071798979,0.17682833712128027
16,1.2359020632307307,1.3052054387121972,0.7538857690848109,0.1763033098670968
17,1.2515798486782195,1.2700176552426317,0.9864840548484268,0.22736275130613295
18,1.28522800359465,1.215664257804579,0.9691334663708636,0.21806123749656334
19,1.3222011199891115,1.1602627065267686,0.9267428443369947,0.2034054858301083
20,1.362515397397769,1.1231435606987648,0.9092899329461448,0.19361848176881905
21,1.4058248570037954,1.0861128109040756,0.8907356962651339,0.18488604677880524
22,1.463011101656514,1.049344325526361,0.8713467106617426,0.17479865491618873
23,0.9682332461830842,1.498785885123287,0.8513608982749024,0.17290449521494272
24,0.982019434524352,1.4895941411039815,0.8309902654328876,0.17025903900566536
25,0.994822516978179,1.4792364516205823,0.8207204274161933,0.16964518130570488
26,1.0069850331653951,1.4681288639117338,0.8001194906450091,0.16791083484753916
27,1.0188203274063947,1.4566459631667006,0.7898277853185471,0.1663086233380441
28,1.0306152824863863,1.0311065159861386,0.7693518329132157,0.21357487495354677
29,1.0551140890455128,0.9950085840484052,0.739145233554963,0.20206562036327166
30,1.082336158038315,0.9595136110905608,0.7098795283001422,0.1910370495276896
