Iteration,Z1,Z2,Z3,Reward
0,1.4103976437635304,1.9333436439369525,1.141356230625369,0.17724335800881033
1,1.2257641302211522,1.7917023972698836,1.1398055536639469,0.18968036078359787
2,1.0744876377479198,1.592004932454544,1.1334065420484767,0.20479115604497627
3,1.1649654579534179,1.358369365081875,1.1234792564035538,0.25262728623695224
4,1.1940381693455262,1.0588282238486737,1.121561316558689,0.26260698735793075
5,1.4965618475900437,0.8096003115216909,1.1346988393729684,0.16318792149277686
6,1.6180650656763655,1.8294268185026137,0.8438602900171273,0.1468961224742027
7,1.4622613974012155,1.8499093261849444,0.8981649207545259,0.1520149539309761
8,1.4698906071340958,1.8977834648204757,0.8285860988451496,0.1414356098074806
9,1.226534829786349,0.7537777133785033,0.7556325712583143,0.17727613348977467
10,1.2128063045822208,1.8078247582564764,0.7599368949559575,0.13847366292239338
11,1.1942767797349756,1.7995352999821868,1.114622673195623,0.18338431216957773
12,1.1563939383369577,1.6853004781788992,1.0192195111661622,0.1805726395622974
13,1.4982525534156639,1.5644118014680943,0.8069775057353681,0.16016919189536613
14,1.7572611412642947,1.4610717122710204,0.7966006675449516,0.14363783715234696
15,1.1162595406719755,1.3782009307922711,0.7881507212573113,0.1751853119247702
16,1.201029757603578,1.2560997510670544,0.7703413715012154,0.185041824960022
17,1.1666182881133573,1.1212626019483212,0.7496259396876419,0.189647086725145
18,1.1005361832357687,0.968128251441702,0.7661419351381622,0.201323169178677
19,0.979558583626837,0.8250410902590031,0.7470661801093949,0.2169382269217028
20,0.8472811988339092,0.7297969872199432,0.6839352752977083,0.2287960155487527
21,0.7222435807168016,0.7772047079211308,0.5730411172220169,0.21409298381161482
22,0.6271073085082578,1.0106926020304108,0.49688849826625037,0.1619253989830283
23,0.5830681610407914,0.6842214434612779,0.46385063960108147,0.2043888295209192
24,0.5230681165189084,0.6058201662622094,0.41684935583172,0.204418225902152
25,0.45678783872380224,0.5253834931480859,0.37445001118501,0.20276362783427132
26,0.39944288248142695,0.43502630427953815,0.3277657699724998,0.1859877122054019
27,0.3711314341850457,0.3834507700524672,0.30954418514588156,0.20245364617036915
28,0.3877298243401575,0.37529294165499905,1.0406660131023044,0.13523778645817958
29,0.40952546333061585,0.3836506318695293,0.8334272841125319,0.15687750035439052
30,0.46041284724999615,1.801410433054327,0.5977980368042465,0.11145412767756752
