Iteration,Z1,Z2,Z3,Reward
0,1.5584788747841325,1.8356983718469173,2.4761727838394765,0.19162993227759956
1,1.639403595495458,2.3354446855552604,2.363086449573015,0.21354402204662964
2,1.6844001019531865,2.1069249676243396,2.3008862166060546,0.23291874418338157
3,1.7370353266043552,2.1363202093139098,1.7782236978905703,0.2642566676457329
4,1.2546736637087814,2.1695745130495636,1.791863337433621,0.17596965448516907
5,1.2764871539409157,2.2851331542057074,1.7224692757360835,0.17051018940363877
6,2.327552936977559,1.7330228285324443,2.2322626063886664,0.23070897020237008
7,2.1566929964682613,1.6698930953370976,2.436075323405266,0.20886669596257382
8,2.1352952508878373,1.6069431035614692,2.1594534335429065,0.22908307387210494
9,2.12218955589522,1.5451428094901036,2.084343954650572,0.22107337028828514
10,2.1230946015804166,1.4852985499223625,2.008516250078137,0.20939161914885857
11,1.3191464738626533,2.036246046295708,2.125801997923116,0.1884129727258775
12,1.2832141649439373,1.4468237083113453,2.0340148319098037,0.18738154567755969
13,1.2464522738228174,1.40968523138245,2.165619251913963,0.17075544709206522
14,1.2439353417494508,1.8756855654871303,2.4790023914197405,0.1537278788986305
15,1.5285189544704538,2.250832321449976,1.9582278029420954,0.20923851936645146
16,1.497678965658619,2.1996218540075128,1.9956005637808192,0.20876576192837554
17,1.450503494450852,2.150148228882027,1.793619789313647,0.20612789842993218
18,1.403091550935693,2.089328458113189,1.9543272736934914,0.20445357257086022
19,1.371759092368783,2.037011377244227,1.9108151582726463,0.2058803285113684
20,1.3256787674260382,1.9797369516256471,1.8656176252223504,0.20466486004752524
21,1.2958160308944302,2.181812112760853,1.8192276261617204,0.18159812488465163
22,2.36070515201252,2.4478220648333555,1.7720834467057776,0.22211992211541115
23,1.2834145351166069,2.193315757714956,1.7007915301969463,0.17803224353061803
24,1.2668035994973974,2.2039228758640856,1.6533671719473308,0.17528621045260637
25,1.2387575511622406,2.2089386945705995,1.90854761523971,0.17167301924701506
26,1.2117739357076496,2.226216507026468,1.7928696190380298,0.16756955903689533
27,1.4498072576573828,2.2214978385096913,2.35188461227943,0.1888510667776681
28,1.2898186988066527,2.2331227258523265,2.3142984826705235,0.17043082610150959
29,1.2960089641003045,1.978840928808665,2.4177361283835563,0.1633232210519256
30,1.3022627312083888,1.391663913736191,2.2744244500029955,0.16810172260187656
