Iteration,Kp,Kd,Reward
0,3,0.08301493655126416
1,2.9899999999999998,0.08324960650961806
2,2.96,0.08207164071750542
3,3.03,0.08421754157310518
4,3.06,0.08496224653733994
5,3.09,0.08610063382614454
6,3.1399999999999997,0.08793988728837462
7,3.21,0.08982120603110895
8,3.29,0.09280482893322739
9,3.3899999999999997,0.09630374022032508
10,3.4899999999999998,0.10033761410465035
11,3.61,0.10504979555514862
12,3.75,0.11074396688394615
13,3.9099999999999997,0.11803899853082385
14,4.1,0.12675319158982262
15,4.31,0.13773127352709622
16,4.55,0.15052972229094858
17,4.83,0.16616512408168432
18,5.14,0.1837077827596092
19,5.49,0.20794381440802626
20,5.89,0.2377315827989619
21,6.34,0.27816361782120946
22,6.85,0.3295685162800155
23,7.42,0.3598961052505685
24,7.97,0.34512754491778125
25,8.47,0.2960913720702254
26,8.89,0.2545890029467699
27,9.27,0.2228535808338094
28,9.62,0.19922416262512685
29,9.93,0.17785256252155487
30,2.8499999999999996,0.16133178022242728
31,2.38,0.1379038851064671
32,2.11,0.12329813413846569
33,1.97,0.11706965864083291
34,1.86,0.11152288291521019
35,1.76,0.10660782610383196
36,1.6700000000000002,0.10277075098358665
37,1.57,0.09854977500898209
38,1.48,0.09536720978072637
39,1.3800000000000001,0.09149796724923982
40,1.28,0.08827199761038806
41,1.18,0.0850369800060621
42,1.09,0.08254675317943902
43,1.0,0.08010948781362032
44,0.93,0.23999823616976637
45,0.01,0.22323333981824536
46,0.4,0.07013786178257633
47,7.24,0.07597013298454566
48,7.97,0.05610288108879426
49,6.52,0.4083530688581263
50,8.68,0.25985550895956155
