Iteration,Kp,Kd,Reward
0,2,0.11917003227849579
1,1.96,0.11719720793211062
2,2.04,0.12113691812982254
3,2.09,0.12295972498820978
4,2.15,0.12528259069005312
5,2.21,0.1280296346974652
6,2.27,0.13097118675438976
7,2.34,0.1338515716775519
8,2.4099999999999997,0.1374275938247657
9,2.48,0.13757833242411233
10,2.55,0.13586568715776684
11,2.6199999999999997,0.1332672306979048
12,2.6799999999999997,0.13163172280035196
13,2.7399999999999998,0.1291970426486858
14,2.8,0.12691612920588094
15,2.86,0.12470862165374705
16,2.92,0.12119375969785919
17,2.9699999999999998,0.11918895176960016
18,3.02,0.11675969553036951
19,3.07,0.11699627598084915
20,3.1199999999999997,0.11515041203805812
21,3.17,0.11302004635655369
22,3.2199999999999998,0.111184585532272
23,1.9100000000000001,0.11541625114553364
