Iteration,Kp,Kd,Reward
0,3.5,0.10868321284184967
1,3.4699999999999998,0.10743112371794496
2,3.44,0.11054139585571351
3,3.4,0.11370978423937468
4,3.3499999999999996,0.11760248604070975
5,3.3,0.12192575536286412
6,3.2399999999999998,0.12712827976606747
7,3.1799999999999997,0.13354078237311723
8,3.11,0.14013437108599833
9,3.03,0.150669044100128
10,2.94,0.16346569941687736
11,2.84,0.17925296767467933
12,2.7199999999999998,0.1989136310942707
13,2.59,0.2122620522154761
14,2.4499999999999997,0.21720465529101776
15,2.31,0.22032572341154463
16,2.17,0.21150943187549592
17,2.04,0.18864240038146998
18,1.94,0.17436420459749033
19,1.85,0.1637279881962251
20,1.76,0.15337075173428732
21,1.68,0.14492600062149677
22,1.61,0.13824171081940625
23,1.54,0.1325690005988606
24,1.48,0.12766268468262176
25,1.42,0.12341882555300722
26,1.37,0.11991879719000555
27,1.32,0.11656622752378894
28,1.27,0.11379523481408395
29,1.22,0.11085348652859159
30,1.18,0.10855334911212602
