Iteration,Z1,Z2,Z3,Reward
0,1.1034321015533013,1.815878106602369,1.0768743330629837,0.17787860656357168
1,0.8355900916176271,1.8130319650356825,1.0714283691812707,0.149830735780488
2,0.8339252044073472,1.8119699812005317,1.0548931489293463,0.14870928969662914
3,0.8314826180398505,2.329449204677806,1.0689726949668146,0.12365915149219076
4,0.8363872912937457,1.8039823749389725,1.02835984605543,0.1501743625402858
5,1.5533786256042763,2.2105894142306495,1.0147434091693832,0.1440522151459822
6,1.0994723456776978,2.1660817795591942,1.011501655574473,0.14471222094178438
7,1.095358067612917,2.1484528834650467,1.0651281346257828,0.15120459404214892
8,0.8355539422711653,1.809773747312951,1.0714502294666937,0.14883176257351272
9,1.4763792734107977,2.1370506746710647,1.0742358552079454,0.15411230550296748
10,1.4765878748548662,1.7923562383679175,1.0009354803791004,0.17015630756901506
11,1.4773548844551105,1.7595720612464054,1.0768057802691033,0.18371927852657643
12,1.4801929207045184,2.2564327570165097,1.0813946713238083,0.14758597121576794
13,1.4779372597287088,2.129600560368496,1.0834567173303933,0.1551219617698268
14,1.0911214671744782,2.1096313844255663,1.0872092372596227,0.15465909368081948
15,1.1141171792707,2.3164840465763783,0.986966940218479,0.1351975202886888
16,1.1173056977915634,1.8055134915101803,0.6576187105000881,0.12845822576938828
17,1.082400786743721,2.088646164168443,1.0889313885415646,0.15599966982456603
18,1.0779720276480156,2.066740213831236,1.0921330582585336,0.15749594258311475
19,1.0691034630271896,2.3025930818103477,0.7026105649809447,0.11335243991625372
20,1.6833368376080775,2.0440036129313937,1.0936334889782506,0.1632545347682872
21,1.6804724069162857,1.9963740830775467,1.0964727931162705,0.16702501879132187
22,1.6783839345869116,1.9463826864723432,1.0991290529993931,0.17064557904449354
23,1.6743279114589227,1.894585588599459,1.1016173787884778,0.1755666221141888
24,1.4793667359051612,1.8414765179361234,1.103925818729006,0.18046196822108382
25,1.4834910230893856,1.7874927162958716,1.106957925105422,0.18558874328982916
26,1.4926999112785966,1.7330203759683702,1.1092409435209512,0.19171027502009308
27,1.5052459570135144,1.678399605856559,1.1104135368210966,0.19893416817146645
28,1.5207083629194211,1.6239289654592775,1.1068508263631462,0.20408964330155197
29,1.5385529139935912,1.5430664645744623,1.0899476902297942,0.20855729137300194
30,1.5648884374905736,1.4638645516023054,1.0787837047143245,0.20326039896403955
