Iteration,Z1,Z2,Z3,Reward
0,0.5637429586662019,5.755947547493703,2.999733478463917,0.07782392531066198
1,3.4573318793587666,6.147221607660833,0.8250150087587284,0.08357007695947931
2,2.869204566927249,3.8322973508795535,2.316930834278991,0.20347839276698776
3,5.768376762943947,6.341522458083534,2.841909112169103,0.17825390728028465
4,3.1117847437704973,6.462609210023783,2.6740565312872113,0.1683212690438195
5,4.112591046500432,4.153962478588363,3.213038610165633,0.291188459675045
6,2.3244398872766467,3.3047288054861164,3.0542176865193205,0.23954333038807504
7,5.820954793653056,4.615802904870246,3.1537742268399307,0.22786071661208127
8,4.7560418016412855,2.9669992143349235,4.547130318491216,0.24217105518899512
9,5.466917653855416,2.283841956818752,3.0955966040491827,0.15652495978870998
10,1.2572105718043667,5.407026815717541,2.5138968511273347,0.10166560722566559
11,5.667313130575293,3.9374449897754524,2.7692869708979093,0.19603773268334856
12,4.880081389307219,3.7385317731953376,5.154157089854374,0.3234068618004631
13,3.3515661168769486,6.271728204210912,0.7718780055237224,0.0812696478497466
14,6.854126356354852,4.754949136384231,2.876068613769494,0.18685722686559683
15,2.0921200059832943,3.243644502308735,3.4664498856679278,0.2014985068059142
16,4.287209689484367,1.2144195334843062,4.91458482487467,0.10389444507527404
17,5.173594442705837,1.3746037305449803,3.621804728529132,0.10822572819867174
18,3.244828593020424,6.335116456750232,0.7464688279784485,0.08019839332969651
19,3.1206807004269272,6.365096603377644,0.7360235816746921,0.07962150528116056
20,2.907063844717993,6.34723417913121,0.747865901797265,0.08009143485839186
21,3.5071812092099535,4.17003742478671,3.440335480273769,0.33715018452568374
22,4.743228461000698,3.738923384715907,5.38825753284896,0.3086833285855725
23,3.5816439251187098,2.4405374646882847,3.8260918351288473,0.21748172678546185
24,5.0370551473904515,3.675307645215436,2.9095713603504834,0.22560244659141246
25,2.832251549480004,3.9884111037915977,3.671707112790374,0.2621723237957987
26,5.041540224716062,3.7135242218180173,4.731767066201263,0.3258123750532161
27,6.349574733071214,2.678078596068886,3.2844345789347704,0.1736461283278018
28,5.154481109740529,3.696693578422967,4.379931530593634,0.31308853487173693
29,4.688617518251388,3.7309122219547257,5.446703604513234,0.30372330861992425
30,4.722141082654019,3.9278777932272697,2.997719196958351,0.2501311854485789
31,5.138206292174288,3.6985217817495863,4.431967502497223,0.3179609274727252
32,3.810694777444049,4.183801222258532,3.3266484226634505,0.3166543583324005
33,4.7252580830381055,3.7368332834501827,5.409630709539224,0.3051720423000544
34,5.121986969966943,3.70059629866552,4.483525643824891,0.31652930712508703
35,4.743228461000698,3.738923384715907,5.38825753284896,0.3061824894349251
36,5.121986969966943,3.70059629866552,4.483525643824891,0.31683868134072496
37,4.76097889752336,3.7404694118002983,5.365037549160017,0.30883331899318567
38,5.121986969966943,3.70059629866552,4.483525643824891,0.31753130530612594
39,4.76097889752336,3.7404694118002983,5.365037549160017,0.3085106083860515
40,5.105819167334457,3.7028851349735965,4.5345377253663885,0.32042703195840244
41,4.778520426721514,3.7414996402233553,5.340007248878624,0.31263368307424316
42,5.105819167334457,3.7028851349735965,4.5345377253663885,0.3195680828273894
43,4.778520426721514,3.7414996402233553,5.340007248878624,0.31082351296332494
44,5.105819167334457,3.7028851349735965,4.5345377253663885,0.3204777021963972
45,5.105819167334457,3.7028851349735965,4.5345377253663885,0.32133051994192324
46,4.795864813620181,3.7420431827375022,5.313205621984635,0.31472634085540346
47,4.795864813620181,3.7420431827375022,5.313205621984635,0.313755982916853
48,5.089697625084192,3.705355693681408,4.584935623422234,0.32432881591973356
49,4.795864813620181,3.7420431827375022,5.313205621984635,0.3204728707676186
50,5.089697625084192,3.705355693681408,4.584935623422234,0.3259738272215713
